ano,codigo_municipio,nome_municipio,uf,taxa_aprovacao_fund,taxa_reprovacao_fund,taxa_abandono_fund,taxa_abandono_med
2023,3154101,Recreio,MG,97.1,2.9,0,2.9
2023,3154150,Reduto,MG,95.3,2.8,1.9,6.4
2023,3154200,Resende Costa,MG,89.7,9.1,1.2,6.7
2023,3154309,Resplendor,MG,92.7,6.7,0.6,8.5
2023,3154408,Ressaquinha,MG,99,1,0,3.2
2023,3154457,Riachinho,MG,98.2,1.4,0.4,0.8
2023,3154507,Riacho dos Machados,MG,99.7,0.2,0.1,4.3
2023,3154606,Ribeirão das Neves,MG,95.7,3.5,0.8,5.3
2023,3154705,Ribeirão Vermelho,MG,93.7,6,0.3,4.1
2023,3154804,Rio Acima,MG,92.1,7.4,0.5,15.2
2023,3154903,Rio Casca,MG,85.8,13.9,0.3,4.6
2023,3155009,Rio Doce,MG,96.9,2.1,1,2.4
2023,3155108,Rio do Prado,MG,95.3,4.4,0.3,7.7
2023,3155207,Rio Espera,MG,99,1,0,3.6
2023,3155306,Rio Manso,MG,95.1,4.5,0.4,3.4
2023,3155405,Rio Novo,MG,91.7,4.6,3.7,12
2023,3155504,Rio Paranaíba,MG,98.6,0.6,0.8,13.9
2023,3155603,Rio Pardo de Minas,MG,98.9,0.8,0.3,3.4
2023,3155702,Rio Piracicaba,MG,98.7,1.3,0,0.7
2023,3155801,Rio Pomba,MG,93,6.1,0.9,3.1
2023,3155900,Rio Preto,MG,84.2,15.5,0.3,3.1
2023,3156007,Rio Vermelho,MG,95.6,3.6,0.8,1.4
2023,3156106,Ritápolis,MG,95.6,3.8,0.6,2.1
2023,3156205,Rochedo de Minas,MG,89.7,9.3,1,2.3
2023,3156304,Rodeiro,MG,95.6,3.9,0.5,6.2
2023,3156403,Romaria,MG,99.1,0.9,0,0
2023,3156452,Rosário da Limeira,MG,97.9,2.1,0,10.6
2023,3156502,Rubelita,MG,98,1.7,0.3,3.2
2023,3156601,Rubim,MG,97,3,0,7.9
2023,3156700,Sabará,MG,96.5,2.9,0.6,5.3
2023,3156809,Sabinópolis,MG,96.3,3.3,0.4,7
2023,3156908,Sacramento,MG,95.8,3.4,0.8,11.8
2023,3157005,Salinas,MG,99,0.5,0.5,4.3
2023,3157104,Salto da Divisa,MG,92.9,5,2.1,9.8
2023,3157203,Santa Bárbara,MG,97.5,1.9,0.6,9.7
2023,3157252,Santa Bárbara do Leste,MG,94.9,3.6,1.5,3
2023,3157278,Santa Bárbara do Monte Verde,MG,85.8,12.9,1.3,8.3
2023,3157302,Santa Bárbara do Tugúrio,MG,92.5,7.5,0,14.1
2023,3157336,Santa Cruz de Minas,MG,85.6,11,3.4,20.7
2023,3157377,Santa Cruz de Salinas,MG,99.2,0.8,0,2.7
2023,3157401,Santa Cruz do Escalvado,MG,95.3,4.4,0.3,4.7
2023,3157500,Santa Efigênia de Minas,MG,95.6,2.2,2.2,5.7
2023,3157609,Santa Fé de Minas,MG,99.5,0,0.5,0.8
2023,3157658,Santa Helena de Minas,MG,95.7,2.9,1.4,4.4
2023,3157708,Santa Juliana,MG,94.5,2.5,3,8.9
2023,3157807,Santa Luzia,MG,94.8,4.5,0.7,5.7
2023,3157906,Santa Margarida,MG,93.1,4.8,2.1,9.3
2023,3158003,Santa Maria de Itabira,MG,98.7,1.3,0,0.4
2023,3158102,Santa Maria do Salto,MG,94.8,4,1.2,6.5
2023,3158201,Santa Maria do Suaçuí,MG,97.3,1.5,1.2,7
2023,3158300,Santana da Vargem,MG,98.1,1.5,0.4,4.6
2023,3158409,Santana de Cataguases,MG,98.8,0.3,0.9,0.9
2023,3158508,Santana de Pirapama,MG,97.4,2.1,0.5,4.3
2023,3158607,Santana do Deserto,MG,79.4,18.1,2.5,4.8
2023,3158706,Santana do Garambéu,MG,97.2,2.4,0.4,2.1
2023,3158805,Santana do Jacaré,MG,98.9,0.5,0.6,4.8
2023,3158904,Santana do Manhuaçu,MG,93.2,4.9,1.9,9.9
2023,3158953,Santana do Paraíso,MG,96.1,3.1,0.8,5.2
2023,3159001,Santana do Riacho,MG,98.3,1.5,0.2,8.1
2023,3159100,Santana dos Montes,MG,96.6,3.4,0,2.4
2023,3159209,Santa Rita de Caldas,MG,96,3.6,0.4,6.5
2023,3159308,Santa Rita de Jacutinga,MG,87.7,12.3,0,5.8
2023,3159357,Santa Rita de Minas,MG,94.3,5,0.7,2.4
2023,3159407,Santa Rita de Ibitipoca,MG,93.1,6.4,0.5,3.9
2023,3159506,Santa Rita do Itueto,MG,99,0.9,0.1,5.1
2023,3159605,Santa Rita do Sapucaí,MG,98.5,1.3,0.2,0.9
2023,3159704,Santa Rosa da Serra,MG,96.5,3,0.5,3.7
2023,3159803,Santa Vitória,MG,99.6,0.3,0.1,6.2
2023,3159902,Santo Antônio do Amparo,MG,98.2,1.7,0.1,6.6
2023,3160009,Santo Antônio do Aventureiro,MG,97.4,2.1,0.5,2.5
2023,3160108,Santo Antônio do Grama,MG,93.7,6.1,0.2,3.3
2023,3160207,Santo Antônio do Itambé,MG,95.3,3.6,1.1,3.1
2023,3160306,Santo Antônio do Jacinto,MG,97.3,1,1.7,4.7
2023,3160405,Santo Antônio do Monte,MG,97.9,1.5,0.6,1.8
2023,3160454,Santo Antônio do Retiro,MG,99.5,0.5,0,4.6
2023,3160504,Santo Antônio do Rio Abaixo,MG,100,0,0,0
2023,3160603,Santo Hipólito,MG,100,0,0,12.1
2023,3160702,Santos Dumont,MG,96.5,3.1,0.4,2.1
2023,3160801,São Bento Abade,MG,94.3,4.3,1.4,7.6
2023,3160900,São Brás do Suaçuí,MG,94.8,4.8,0.4,2.6
2023,3160959,São Domingos das Dores,MG,97.2,2.5,0.3,1.8
2023,3161007,São Domingos do Prata,MG,99.6,0.2,0.2,8.2
2023,3161056,São Félix de Minas,MG,96.5,2.7,0.8,3.3
2023,3161106,São Francisco,MG,95.2,4.4,0.4,4.4
2023,3161205,São Francisco de Paula,MG,94.1,5.6,0.3,3.7
2023,3161304,São Francisco de Sales,MG,91.8,8.1,0.1,3.7
2023,3161403,São Francisco do Glória,MG,99.6,0.4,0,0
2023,3161502,São Geraldo,MG,98.6,1.1,0.3,2.5
2023,3161601,São Geraldo da Piedade,MG,98.3,1.4,0.3,2.7
2023,3161650,São Geraldo do Baixio,MG,94.8,3.8,1.4,5.3
2023,3161700,São Gonçalo do Abaeté,MG,99.5,0.5,0,9.4
2023,3161809,São Gonçalo do Pará,MG,99.5,0.4,0.1,2.1
2023,3161908,São Gonçalo do Rio Abaixo,MG,97.7,1.5,0.8,9.9
2023,3162005,São Gonçalo do Sapucaí,MG,97.1,2.5,0.4,3.1
2023,3162104,São Gotardo,MG,95.8,2.8,1.4,13.4
2023,3162203,São João Batista do Glória,MG,95.9,3.5,0.6,3
2023,3162252,São João da Lagoa,MG,95.2,4.1,0.7,6.9
2023,3162302,São João da Mata,MG,98.1,1.2,0.7,1.5
2023,3162401,São João da Ponte,MG,98.2,1.1,0.7,1.9
2023,3162450,São João das Missões,MG,88.6,8.6,2.8,10.8
2023,3162500,São João del Rei,MG,96.5,3,0.5,4.4
2023,3162559,São João do Manhuaçu,MG,95.5,2.3,2.2,9.5
2023,3162575,São João do Manteninha,MG,98.2,0.7,1.1,1.2
2023,3162609,São João do Oriente,MG,95.2,3.7,1.1,5.8
2023,3162658,São João do Pacuí,MG,99.6,0,0.4,6.4
2023,3162708,São João do Paraíso,MG,98.4,1.4,0.2,2.5
2023,3162807,São João Evangelista,MG,98.6,1.2,0.2,0.6
2023,3162906,São João Nepomuceno,MG,92.9,6.5,0.6,8.9
2023,3162922,São Joaquim de Bicas,MG,90.4,9.2,0.4,9
2023,3162948,São José da Barra,MG,98,1.8,0.2,0
2023,3162955,São José da Lapa,MG,97.9,1.8,0.3,5.6
2023,3163003,São José da Safira,MG,93.9,3.5,2.6,2
2023,3163102,São José da Varginha,MG,97.8,1.8,0.4,0
2023,3163201,São José do Alegre,MG,99.1,0.6,0.3,2
2023,3163300,São José do Divino,MG,96.5,2.4,1.1,0.8
2023,3163409,São José do Goiabal,MG,92.2,7.8,0,0.6
2023,3163508,São José do Jacuri,MG,95.6,4.4,0,4.8
2023,3163607,São José do Mantimento,MG,97.5,2.3,0.2,0
2023,3163706,São Lourenço,MG,96.8,2.9,0.3,3.9
2023,3163805,São Miguel do Anta,MG,97.9,1.8,0.3,0
2023,3163904,São Pedro da União,MG,99.6,0.2,0.2,9.6
2023,3164001,São Pedro dos Ferros,MG,95.7,3.4,0.9,8.3
2023,3164100,São Pedro do Suaçuí,MG,98.4,1.2,0.4,3.9
2023,3164209,São Romão,MG,98.2,1.4,0.4,1.9
2023,3164308,São Roque de Minas,MG,98.5,1.5,0,1.1
2023,3164407,São Sebastião da Bela Vista,MG,99.5,0.5,0,0.4
2023,3164431,São Sebastião da Vargem Alegre,MG,96.9,2.7,0.4,5.1
2023,3164472,São Sebastião do Anta,MG,96.9,3.1,0,3.1
2023,3164506,São Sebastião do Maranhão,MG,98.7,0.4,0.9,2.9
2023,3164605,São Sebastião do Oeste,MG,96.8,3.2,0,4.2
2023,3164704,São Sebastião do Paraíso,MG,97.7,1.9,0.4,4.7
2023,3164803,São Sebastião do Rio Preto,MG,98.7,1.3,0,0
2023,3164902,São Sebastião do Rio Verde,MG,90.2,9.4,0.4,4
2023,3165008,São Tiago,MG,96.9,2.2,0.9,1.8
2023,3165107,São Tomás de Aquino,MG,87,9.5,3.5,6.7
2023,3165206,São Tomé das Letras,MG,97.7,2,0.3,1.5
2023,3165305,São Vicente de Minas,MG,94.4,4.6,1,5.6
2023,3165404,Sapucaí-Mirim,MG,99.7,0.3,0,0
2023,3165503,Sardoá,MG,97.5,2.4,0.1,3
2023,3165537,Sarzedo,MG,95.6,3.5,0.9,7
2023,3165552,Setubinha,MG,91.5,7.4,1.1,6
2023,3165560,Sem-Peixe,MG,99.5,0,0.5,0
2023,3165578,Senador Amaral,MG,94.6,3.3,2.1,11.9
2023,3165602,Senador Cortes,MG,97,2.7,0.3,0
2023,3165701,Senador Firmino,MG,99.5,0.5,0,4.4
2023,3165800,Senador José Bento,MG,100,0,0,8.2
2023,3165909,Senador Modestino Gonçalves,MG,93.2,6.8,0,5.7
2023,3166006,Senhora de Oliveira,MG,96.4,2.8,0.8,4.1
2023,3166105,Senhora do Porto,MG,97.6,1.3,1.1,4.4
2023,3166204,Senhora dos Remédios,MG,99.3,0.6,0.1,4.6
2023,3166303,Sericita,MG,93.4,5.4,1.2,6.3
2023,3166402,Seritinga,MG,95.8,4.2,0,0
2023,3166501,Serra Azul de Minas,MG,94.6,4.5,0.9,2.8
2023,3166600,Serra da Saudade,MG,97.4,2.6,0,--
2023,3166709,Serra dos Aimorés,MG,96,3.5,0.5,3.5
2023,3166808,Serra do Salitre,MG,99.4,0.4,0.2,1.7
2023,3166907,Serrania,MG,97,2.2,0.8,9.4
2023,3166956,Serranópolis de Minas,MG,98.3,0.8,0.9,3
2023,3167004,Serranos,MG,98.9,0.5,0.6,0
2023,3167103,Serro,MG,97.8,1.9,0.3,5.3
2023,3167202,Sete Lagoas,MG,96.1,3.4,0.5,4.1
2023,3167301,Silveirânia,MG,93,6,1,0
2023,3167400,Silvianópolis,MG,96.1,3.5,0.4,8.6
2023,3167509,Simão Pereira,MG,86.2,13.5,0.3,8.3
2023,3167608,Simonésia,MG,96.4,1.7,1.9,9.2
2023,3167707,Sobrália,MG,96.7,2.8,0.5,2.3
2023,3167806,Soledade de Minas,MG,98.2,1.8,0,6.1
2023,3167905,Tabuleiro,MG,92.8,4.9,2.3,1.4
2023,3168002,Taiobeiras,MG,99,0.6,0.4,5.4
2023,3168051,Taparuba,MG,100,0,0,0
2023,3168101,Tapira,MG,88.3,11.4,0.3,4.5
2023,3168200,Tapiraí,MG,98.8,1.2,0,0
2023,3168309,Taquaraçu de Minas,MG,97.3,2.7,0,8.6
2023,3168408,Tarumirim,MG,96.6,2.3,1.1,3.2
2023,3168507,Teixeiras,MG,96.8,2.9,0.3,1.8
2023,3168606,Teófilo Otoni,MG,91.3,7.7,1,5.3
2023,3168705,Timóteo,MG,95.8,3.6,0.6,5.9
2023,3168804,Tiradentes,MG,94.3,3.9,1.8,7.9
2023,3168903,Tiros,MG,96.4,0.4,3.2,17.5
2023,3169000,Tocantins,MG,98.8,1,0.2,3.5
2023,3169059,Tocos do Moji,MG,100,0,0,2.3
2023,3169109,Toledo,MG,92.9,6,1.1,11.4
2023,3169208,Tombos,MG,97.2,2.8,0,1.1
2023,3169307,Três Corações,MG,96.1,2.8,1.1,7.2
2023,3169356,Três Marias,MG,98.8,0.8,0.4,4
2023,3169406,Três Pontas,MG,97.9,1.3,0.8,4.5
2023,3169505,Tumiritinga,MG,99.9,0,0.1,0.9
2023,3169604,Tupaciguara,MG,97,2.6,0.4,3.7
2023,3169703,Turmalina,MG,95.1,4.7,0.2,1.8
2023,3169802,Turvolândia,MG,93.4,4.7,1.9,5.9
2023,3169901,Ubá,MG,97.5,2.3,0.2,3
2023,3170008,Ubaí,MG,96.8,1.3,1.9,6.9
2023,3170057,Ubaporanga,MG,96.4,2.5,1.1,7.3
2023,3170107,Uberaba,MG,95.9,3.5,0.6,5.7
2023,3170206,Uberlândia,MG,95.1,4.2,0.7,5.2
2023,3170305,Umburatiba,MG,98.6,0,1.4,5.9
2023,3170404,Unaí,MG,97.4,2.3,0.3,2.7
2023,3170438,União de Minas,MG,94.2,4.2,1.6,4.3
2023,3170479,Uruana de Minas,MG,99.4,0.4,0.2,3.1
2023,3170503,Urucânia,MG,92.9,5.1,2,6.9
2023,3170529,Urucuia,MG,96.5,2,1.5,9
2023,3170578,Vargem Alegre,MG,98.2,0.9,0.9,0.6
2023,3170602,Vargem Bonita,MG,98.6,1,0.4,1.2
2023,3170651,Vargem Grande do Rio Pardo,MG,99.4,0.6,0,1.3
2023,3170701,Varginha,MG,96.5,2.8,0.7,3.9
2023,3170750,Varjão de Minas,MG,94.6,4.2,1.2,8
2023,3170800,Várzea da Palma,MG,97.4,1.6,1,9.3
2023,3170909,Varzelândia,MG,98.2,1.1,0.7,3.7
2023,3171006,Vazante,MG,99.1,0.7,0.2,6.9
2023,3171030,Verdelândia,MG,99.5,0.4,0.1,7.3
2023,3171071,Veredinha,MG,97.8,2,0.2,2.4
2023,3171105,Veríssimo,MG,95.7,4,0.3,5
2023,3171154,Vermelho Novo,MG,95.5,4,0.5,4.6
2023,3171204,Vespasiano,MG,97,2.6,0.4,6.2
2023,3171303,Viçosa,MG,96.9,2.5,0.6,2
2023,3171402,Vieiras,MG,97.7,2.3,0,0
2023,3171501,Mathias Lobato,MG,88.9,11.1,0,0.8
2023,3171600,Virgem da Lapa,MG,99,0.8,0.2,4.8
2023,3171709,Virgínia,MG,99.3,0.1,0.6,7
2023,3171808,Virginópolis,MG,91.3,7.7,1,2.7
2023,3171907,Virgolândia,MG,100,0,0,4.6
2023,3172004,Visconde do Rio Branco,MG,92.3,7,0.7,7.9
2023,3172103,Volta Grande,MG,92.4,7.6,0,6.9
2023,3172202,Wenceslau Braz,MG,97.2,2.8,0,0
2023,3200102,Afonso Cláudio,ES,98.3,1.7,0,0
2023,3200136,Águia Branca,ES,99.8,0.2,0,0
2023,3200169,Água Doce do Norte,ES,98.5,1,0.5,0.3
2023,3200201,Alegre,ES,98.4,1.6,0,1
2023,3200300,Alfredo Chaves,ES,96,3.7,0.3,0
2023,3200359,Alto Rio Novo,ES,97.7,2,0.3,0.5
2023,3200409,Anchieta,ES,94.4,5.4,0.2,2.2
2023,3200508,Apiacá,ES,94.3,5.7,0,1.3
2023,3200607,Aracruz,ES,96.4,3.5,0.1,1
2023,3200706,Atílio Vivácqua,ES,96.6,3.2,0.2,0
2023,3200805,Baixo Guandu,ES,96.4,3.6,0,0.1
2023,3200904,Barra de São Francisco,ES,96.4,3.3,0.3,2.7
2023,3201001,Boa Esperança,ES,98.7,1.3,0,0.2
2023,3201100,Bom Jesus do Norte,ES,94.5,5.5,0,0
2023,3201159,Brejetuba,ES,98.5,1.3,0.2,0.5
2023,3201209,Cachoeiro de Itapemirim,ES,95.1,4.6,0.3,0.3
2023,3201308,Cariacica,ES,96.8,2.9,0.3,1.8
2023,3201407,Castelo,ES,94.4,5.6,0,3.2
2023,3201506,Colatina,ES,96.7,3.3,0,0.4
2023,3201605,Conceição da Barra,ES,95.6,4.4,0,0.3
2023,3201704,Conceição do Castelo,ES,97.7,2.2,0.1,2.7
2023,3201803,Divino de São Lourenço,ES,97.4,2.2,0.4,0
2023,3201902,Domingos Martins,ES,97.3,2.7,0,0
2023,3202009,Dores do Rio Preto,ES,99.9,0.1,0,0
2023,3202108,Ecoporanga,ES,99.2,0.8,0,0.2
2023,3202207,Fundão,ES,92.1,7.7,0.2,0.3
2023,3202256,Governador Lindenberg,ES,98.8,1,0.2,0
2023,3202306,Guaçuí,ES,97,2.3,0.7,0
2023,3202405,Guarapari,ES,96.7,2.9,0.4,2.7
2023,3202454,Ibatiba,ES,93.1,6.4,0.5,1.7
2023,3202504,Ibiraçu,ES,97.4,2.6,0,0
2023,3202553,Ibitirama,ES,99.1,0.3,0.6,1
2023,3202603,Iconha,ES,99.1,0.9,0,0
2023,3202652,Irupi,ES,95.5,4.2,0.3,0
2023,3202702,Itaguaçu,ES,99.6,0.4,0,0
2023,3202801,Itapemirim,ES,90.6,8.6,0.8,0
2023,3202900,Itarana,ES,99.3,0.7,0,0
2023,3203007,Iúna,ES,96.2,3.8,0,0
2023,3203056,Jaguaré,ES,95.7,4.2,0.1,0.6
2023,3203106,Jerônimo Monteiro,ES,97.2,2.7,0.1,2.3
2023,3203130,João Neiva,ES,97.8,2.1,0.1,0
2023,3203163,Laranja da Terra,ES,95.6,4.4,0,0
2023,3203205,Linhares,ES,95.6,4.1,0.3,0.2
2023,3203304,Mantenópolis,ES,99.4,0.6,0,0
2023,3203320,Marataízes,ES,92.9,6.8,0.3,0.2
2023,3203346,Marechal Floriano,ES,98.9,1.1,0,0
2023,3203353,Marilândia,ES,99,0.9,0.1,0
2023,3203403,Mimoso do Sul,ES,95.9,3.9,0.2,1.7
2023,3203502,Montanha,ES,92.9,7,0.1,0.5
2023,3203601,Mucurici,ES,92.9,6.8,0.3,1.4
2023,3203700,Muniz Freire,ES,99,1,0,0.6
2023,3203809,Muqui,ES,96,3.8,0.2,1.6
2023,3203908,Nova Venécia,ES,98.4,1.6,0,2.2
2023,3204005,Pancas,ES,99.5,0.4,0.1,0
2023,3204054,Pedro Canário,ES,97.7,2.2,0.1,0
2023,3204104,Pinheiros,ES,96.9,2.9,0.2,0
2023,3204203,Piúma,ES,93.5,6.4,0.1,1.6
2023,3204252,Ponto Belo,ES,97.3,2.6,0.1,0
2023,3204302,Presidente Kennedy,ES,96.4,3.5,0.1,0
2023,3204351,Rio Bananal,ES,94.8,5.2,0,0
2023,3204401,Rio Novo do Sul,ES,94.9,5.1,0,0
2023,3204500,Santa Leopoldina,ES,96.8,2.9,0.3,5.4
2023,3204559,Santa Maria de Jetibá,ES,96.2,3.8,0,0
2023,3204609,Santa Teresa,ES,97.8,2.2,0,3.3
2023,3204658,São Domingos do Norte,ES,98.8,1.2,0,0.9
2023,3204708,São Gabriel da Palha,ES,95.7,4.1,0.2,0
2023,3204807,São José do Calçado,ES,97.5,2.5,0,0.4
2023,3204906,São Mateus,ES,91.5,8.4,0.1,0.8
2023,3204955,São Roque do Canaã,ES,99.9,0.1,0,0
2023,3205002,Serra,ES,95.4,4.2,0.4,4
2023,3205010,Sooretama,ES,98.1,1.8,0.1,2.1
2023,3205036,Vargem Alta,ES,92.2,7.5,0.3,2.2
2023,3205069,Venda Nova do Imigrante,ES,98.8,1.1,0.1,1
2023,3205101,Viana,ES,98.3,1.5,0.2,1
2023,3205150,Vila Pavão,ES,99,1,0,0
2023,3205176,Vila Valério,ES,95.8,3.7,0.5,4.2
2023,3205200,Vila Velha,ES,98.5,1.4,0.1,1.6
2023,3205309,Vitória,ES,96.7,2.9,0.4,2.1
2023,3300100,Angra dos Reis,RJ,95.4,4.1,0.5,3.8
2023,3300159,Aperibé,RJ,95.9,4.1,0,0
2023,3300209,Araruama,RJ,88.9,10.5,0.6,3.9
2023,3300225,Areal,RJ,89.3,10.7,0,1.8
2023,3300233,Armação dos Búzios,RJ,87.6,11.5,0.9,7.1
2023,3300258,Arraial do Cabo,RJ,88.6,10.7,0.7,0.8
2023,3300308,Barra do Piraí,RJ,90.1,9.6,0.3,3.7
2023,3300407,Barra Mansa,RJ,92.6,7.2,0.2,1.3
2023,3300456,Belford Roxo,RJ,91.1,7.6,1.3,5
2023,3300506,Bom Jardim,RJ,90.4,9.4,0.2,0.7
2023,3300605,Bom Jesus do Itabapoana,RJ,97.3,2.7,0,0.7
2023,3300704,Cabo Frio,RJ,86.4,12,1.6,2.4
2023,3300803,Cachoeiras de Macacu,RJ,85.8,14.1,0.1,1.4
2023,3300902,Cambuci,RJ,96,3.6,0.4,0
2023,3300936,Carapebus,RJ,92.9,6.8,0.3,0.6
2023,3300951,Comendador Levy Gasparian,RJ,97.8,2.2,0,4.2
2023,3301009,Campos dos Goytacazes,RJ,91.6,7.4,1,2.3
2023,3301108,Cantagalo,RJ,86.8,13.1,0.1,1.1
2023,3301157,Cardoso Moreira,RJ,88.3,11.7,0,5.3
2023,3301207,Carmo,RJ,90.3,9.6,0.1,0
2023,3301306,Casimiro de Abreu,RJ,95.6,4.1,0.3,2.5
2023,3301405,Conceição de Macabu,RJ,94.3,5.6,0.1,2.4
2023,3301504,Cordeiro,RJ,97.2,2.8,0,0.4
2023,3301603,Duas Barras,RJ,88.5,11.3,0.2,1.2
2023,3301702,Duque de Caxias,RJ,89.5,9.6,0.9,5.5
2023,3301801,Engenheiro Paulo de Frontin,RJ,94.1,5.6,0.3,0.9
2023,3301850,Guapimirim,RJ,90.4,9,0.6,3
2023,3301876,Iguaba Grande,RJ,97.2,2.8,0,6.1
2023,3301900,Itaboraí,RJ,88.8,10.3,0.9,4.5
2023,3302007,Itaguaí,RJ,91.1,8,0.9,4.5
2023,3302056,Italva,RJ,95.6,4.3,0.1,0
2023,3302106,Itaocara,RJ,92.4,7.4,0.2,0.3
2023,3302205,Itaperuna,RJ,97,2.9,0.1,1
2023,3302254,Itatiaia,RJ,88,11.5,0.5,6.7
2023,3302270,Japeri,RJ,89.6,9.1,1.3,6.7
2023,3302304,Laje do Muriaé,RJ,99.5,0.5,0,1.4
2023,3302403,Macaé,RJ,92.3,7.1,0.6,1.5
2023,3302452,Macuco,RJ,88.5,11.4,0.1,1.6
2023,3302502,Magé,RJ,91.4,8.1,0.5,4.4
2023,3302601,Mangaratiba,RJ,89.5,10.5,0,4
2023,3302700,Maricá,RJ,96.3,3.7,0,6.4
2023,3302809,Mendes,RJ,92.1,7.8,0.1,6.3
2023,3302858,Mesquita,RJ,92.1,7.4,0.5,3.8
2023,3302908,Miguel Pereira,RJ,91.9,8.1,0,2.2
2023,3303005,Miracema,RJ,97.9,2.1,0,1.1
2023,3303104,Natividade,RJ,97.7,2.3,0,0
2023,3303203,Nilópolis,RJ,95.6,4.1,0.3,2.5
2023,3303302,Niterói,RJ,92.7,6.7,0.6,3
2023,3303401,Nova Friburgo,RJ,90.4,9.4,0.2,1.6
2023,3303500,Nova Iguaçu,RJ,92,7.1,0.9,4.3
2023,3303609,Paracambi,RJ,92.7,6.7,0.6,2.9
2023,3303708,Paraíba do Sul,RJ,93.4,6.2,0.4,3.4
2023,3303807,Paraty,RJ,90,9.1,0.9,4.5
2023,3303856,Paty do Alferes,RJ,93.5,6.4,0.1,6.9
2023,3303906,Petrópolis,RJ,94.9,4.9,0.2,4.7
2023,3303955,Pinheiral,RJ,87.1,12.6,0.3,0.6
2023,3304003,Piraí,RJ,93.1,6.7,0.2,4
2023,3304102,Porciúncula,RJ,94.9,5,0.1,0.5
2023,3304110,Porto Real,RJ,97.2,2.8,0,0
2023,3304128,Quatis,RJ,95.4,4.1,0.5,6.9
2023,3304144,Queimados,RJ,92.2,7,0.8,4.2
2023,3304151,Quissamã,RJ,95.8,4.2,0,4
2023,3304201,Resende,RJ,94.7,5.2,0.1,2.4
2023,3304300,Rio Bonito,RJ,92,7.7,0.3,2.9
2023,3304409,Rio Claro,RJ,95.3,4.4,0.3,0.8
2023,3304508,Rio das Flores,RJ,95.5,4.5,0,1.9
2023,3304524,Rio das Ostras,RJ,93.4,6.4,0.2,0.8
2023,3304557,Rio de Janeiro,RJ,97.8,2,0.2,5.3
2023,3304607,Santa Maria Madalena,RJ,87.5,12,0.5,0.9
2023,3304706,Santo Antônio de Pádua,RJ,94.8,5.2,0,0.1
2023,3304755,São Francisco de Itabapoana,RJ,87.1,12.3,0.6,4
2023,3304805,São Fidélis,RJ,88.3,11.7,0,0.3
2023,3304904,São Gonçalo,RJ,88.5,10.3,1.2,3.8
2023,3305000,São João da Barra,RJ,86.4,12.4,1.2,1.5
2023,3305109,São João de Meriti,RJ,92.1,7,0.9,3.1
2023,3305133,São José de Ubá,RJ,96.8,3,0.2,0
2023,3305158,São José do Vale do Rio Preto,RJ,91.4,8.3,0.3,7.9
2023,3305208,São Pedro da Aldeia,RJ,88,11.3,0.7,3.8
2023,3305307,São Sebastião do Alto,RJ,84.1,15.7,0.2,0
2023,3305406,Sapucaia,RJ,89.4,10.5,0.1,0.2
2023,3305505,Saquarema,RJ,92.9,6.8,0.3,3.6
2023,3305554,Seropédica,RJ,90.6,9.1,0.3,1.4
2023,3305604,Silva Jardim,RJ,86.7,12.8,0.5,3.5
2023,3305703,Sumidouro,RJ,88.7,11.2,0.1,3.1
2023,3305752,Tanguá,RJ,88.3,11.2,0.5,5.4
2023,3305802,Teresópolis,RJ,95.7,4.1,0.2,3.1
2023,3305901,Trajano de Moraes,RJ,92.2,7.5,0.3,0
2023,3306008,Três Rios,RJ,95.4,4,0.6,2.7
2023,3306107,Valença,RJ,85.9,13.6,0.5,2.7
2023,3306156,Varre-Sai,RJ,94.9,5.1,0,0
2023,3306206,Vassouras,RJ,92.1,7.9,0,1
2023,3306305,Volta Redonda,RJ,93.7,6,0.3,1.5
2023,3500105,Adamantina,SP,98.8,0.8,0.4,3.8
2023,3500204,Adolfo,SP,99.6,0.4,0,1
2023,3500303,Aguaí,SP,97.6,1.9,0.5,6.3
2023,3500402,Águas da Prata,SP,96.8,2.8,0.4,0
2023,3500501,Águas de Lindóia,SP,94.4,5.6,0,6.4
2023,3500550,Águas de Santa Bárbara,SP,99.5,0,0.5,5.2
2023,3500600,Águas de São Pedro,SP,99.2,0.8,0,0.8
2023,3500709,Agudos,SP,97.7,1.7,0.6,3.3
2023,3500758,Alambari,SP,97,1.9,1.1,5.3
2023,3500808,Alfredo Marcondes,SP,98,2,0,3.4
2023,3500907,Altair,SP,98.7,0.8,0.5,4.9
2023,3501004,Altinópolis,SP,99.3,0.2,0.5,3
2023,3501103,Alto Alegre,SP,100,0,0,0
2023,3501152,Alumínio,SP,96.7,2.9,0.4,0
2023,3501202,Álvares Florence,SP,99.7,0.3,0,1
2023,3501301,Álvares Machado,SP,96.8,2.7,0.5,3.7
2023,3501400,Álvaro de Carvalho,SP,99.7,0.3,0,2.4
2023,3501509,Alvinlândia,SP,99.8,0,0.2,2.6
2023,3501608,Americana,SP,98.5,1.3,0.2,2.9
2023,3501707,Américo Brasiliense,SP,98.8,1,0.2,1.6
2023,3501806,Américo de Campos,SP,99.2,0.8,0,0
2023,3501905,Amparo,SP,98.7,1,0.3,2.4
2023,3502002,Analândia,SP,96.6,3.2,0.2,2.8
2023,3502101,Andradina,SP,99,0.8,0.2,2.2
2023,3502200,Angatuba,SP,97.6,1.9,0.5,3.7
2023,3502309,Anhembi,SP,99.3,0.4,0.3,1.7
